review_id,user_name,review_text,rating,thumbs_up_count,review_created_version,app_version,review_date,developer_reply,developer_reply_date,brand,platform,lang_param,country_param,scraped_at
c38d1d81-ae69-4094-ba01-890e023c5f35,Virender S,add landscape mode like legacy app has,5,13,0.22.6,0.22.6,2026-03-21 11:05:28,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
bee85b2a-3255-4e9a-9f1e-ef3a042a5d9a,Ng Yk,this game is useless because of this game.,1,0,0.22.6,0.22.6,2026-03-21 09:34:16,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
4873eb64-a242-419c-892e-fdbd97f29bef,Vijay Kumar Sharma,"i have issues with login , i have already an account in it but i am unable to sign in it again .",5,0,0.22.6,0.22.6,2026-03-21 07:30:31,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
3e870989-2996-448a-af54-22189885ca54,Scaria Coc,absolutely free,5,1,,,2026-03-21 06:03:33,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
9a685864-457d-4e16-8229-e12ff7a1b12a,Majd Mallouk,Just amazing,5,1,0.22.4,0.22.4,2026-03-21 00:58:58,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
b798d319-85fb-43ac-8608-6b1c1fa87d65,John Mushitu,"I've been using the Lichess app for over 7 years now, and I've recommended it to others before. However, I don't think I can recommend it anymore with the recent (and rather unnecessary) UI changes. The option to challenge friends to a match is nowhere to be found on the app, but is still available on the website. How does that even make any sense??",1,5,0.21.9,0.21.9,2026-03-20 19:01:14,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
f9cf5024-9b7e-4626-bae6-7e9dc7c68094,Abhishek Yadav,facing problem during log in,2,0,0.22.6,0.22.6,2026-03-20 14:13:56,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
72215521-8f2b-4833-84c8-51eb85a48757,Sharox Khder,The best chess platform ever,5,0,0.21.9,0.21.9,2026-03-20 09:14:05,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
3a704cb1-3ea8-427e-a792-35ad9062c336,Théodore Abilamekou Badjel,The board design of the previous version is far better. here the black pieces particularly are ugly. Not very distinctive. rethink the design.,3,1,0.22.4,0.22.4,2026-03-20 07:34:14,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
c47a9713-6b53-4df8-94e3-f0cbf07e3f1f,Ranger Gaming,nice but too complicated,4,0,0.18.2,0.18.2,2026-03-20 06:10:52,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
a413fdbb-5eba-4eac-bf57-14fc126f6577,Kareem Hammouda,"best app for playing chess ever and same on pc in website , Lichess help me to improve my skills because ever things is free like tactics and studys ,",5,0,0.22.4,0.22.4,2026-03-19 05:18:41,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
5ef5b4bd-72b3-401e-9d31-ecf3c8da2bb8,Bryan Perras,ad-free and free but the AI difficulty goes from extremely easy to extremely hard with nothing inbetween. Could use some tweaking.,3,0,,,2026-03-19 01:59:26,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
2f5b6b8a-0b5a-4db4-a973-bdf6107ec3d4,Jon D,"Love the app but I can no longer play a correspondence game (where you can access the analysis board) against the stockfish engine at various levels. Instead it looks like I'd have to pick an online bot, but none of them will accept that type of game. Fix and I will give 5 stars.",3,5,0.22.4,0.22.4,2026-03-19 01:47:33,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
c6140ba6-0c32-4a3c-a618-1a978f0f99cf,Tito Jeff's Life,Nor usable. played chess against computer and it wouldn't let me move my rook. Finally the opponent never moved. uninstall immediately.,1,0,0.22.4,0.22.4,2026-03-18 10:11:46,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
42534612-3e37-47c1-9721-25cab2ed5277,Kavita Singh,this game is super boring and angry ble by sign in,1,0,,,2026-03-18 09:14:03,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
6a944a01-d4ea-43ba-8493-7f647b63f18e,FireKingJosh,good but could be better,4,0,0.22.3,0.22.3,2026-03-18 00:52:44,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
c4daca0d-d1de-4b0b-8963-adf83dec9342,Marcus Vought,takes 5 minutes to play 1 game. a literal 5 minutes. unless you play 3 or 5 minutes chess where the cheaters are. they dont do anything about cheaters. but will ban you for leaving a game.,1,0,0.22.3,0.22.3,2026-03-17 21:57:47,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
8fad9993-c28a-42d9-9cc0-132554dacc5c,reverse autopsy,bad very bad,1,0,,,2026-03-17 19:40:10,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
a6879c27-f940-4241-a8a3-3d6903b4a3e1,Renz Bongais,far better than the legacy version tbh,4,1,0.22.3,0.22.3,2026-03-17 18:35:16,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
bd846d12-2f33-4ee6-989a-b134b12bfbc1,selva jayanthi,"good app to play, learn and explore many thing",5,1,,,2026-03-17 15:59:42,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
7e17beaa-dfe8-4763-b103-cf0300466b88,mug,few years later and still have bunch of bugs,1,0,0.22.3,0.22.3,2026-03-17 12:36:51,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
615c4727-6117-4de6-afd3-6924201ca8c5,MorrisTF2,this app is awful and now exercises in the old version are broken and will probably never get fixed... what a shame,1,2,0.21.9,0.21.9,2026-03-15 19:11:37,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
e9d00390-9393-4afc-859f-05edbfd2eeca,vishal ghule,I cannot play simul and swiss tournaments on this app.Also the blogs should open on this app.Or else the app is good.,4,0,0.21.9,0.21.9,2026-03-15 12:07:29,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
5f441664-98cb-47f6-892a-35ebc19d0530,Tapas Roy Chowdhury,I have played many online chess tournament s,5,0,0.21.9,0.21.9,2026-03-15 10:02:04,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
432a69d0-b248-4de2-9076-b11349b99f91,BAIDAA Al Hammoud,full of bots hackers,1,0,,,2026-03-14 10:40:51,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
ebdd9dc8-6aa2-45f4-9326-751f797c2c1b,idera oluseye,good all round,5,0,,,2026-03-13 13:11:23,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
da9cdba0-0ad1-4c67-8cdd-911e1ba735d1,Réda Kerouicha,"liches deliver the best chess app on phone, elegant and fast",5,0,0.21.9,0.21.9,2026-03-12 22:25:57,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
4c8a9cc9-8539-4b59-a75f-921aa9b4e912,Anthony Leeper,Recent updates are great. fully switched from the old app now great job 👏,5,23,0.21.9,0.21.9,2026-03-12 21:14:41,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
7869dda5-7546-4ec3-b7bd-039f60d87547,Kyvon - - Jayza,What happened to invisible pieces on the chess app settings? I can't play blindfold chess anymore. Disguise chess isn't the same as it but it's too easy. I wanna play blindfold chess somehow.,5,0,0.21.9,0.21.9,2026-03-12 20:53:16,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
37330a02-af13-424b-abaf-8db378ef601b,nik k,older app was 5 stars. newer is unusable,5,0,0.21.9,0.21.9,2026-03-12 20:08:04,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
fc797189-a1c0-4a24-92ac-2bc81af99ef3,Kean Delicano,good game,5,0,,,2026-03-12 13:57:41,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
cccaab77-1c7a-4ab7-a2b9-cf78205bc17a,Sakthi M,A great chess app for common people. Wish the UI could be interactive and good advise or commentary during analysis for better understanding. But unlimited Analysis is the game changing idea.,4,0,,,2026-03-12 13:48:14,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
deeb3dbf-dd29-41ca-be88-93f37e0c5d37,Louis Rialland,Nice modernisation of the old app.,5,0,0.21.9,0.21.9,2026-03-12 09:14:05,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
e0633c41-e37e-4a00-8338-f725faa3df0e,Maria,"this game is just chess. if you love chess, you love this game. if you don't, YOU LOVE CHECKERS.",5,1,0.21.9,0.21.9,2026-03-12 07:05:30,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
240215ea-c6ac-440b-884a-3371bd33bcac,Emman Bello,too strong,1,0,0.21.9,0.21.9,2026-03-12 05:25:15,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
003674e7-3380-4bbc-9eb5-38e0e6132237,Daniel Zvarici,The absolute worst of the chess experience.,1,0,,,2026-03-12 02:12:22,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
70577985-1096-46d0-9785-4dc3e4b11747,Amit,"Very good experience, free from ads, you can get analyse of every game you play, and puzzle section analyses your performance on 11 or more tactics skill. Minimalistic design very effective.",5,2,0.21.9,0.21.9,2026-03-11 12:25:51,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
489184f4-a5c1-4577-9529-432ba08a1718,duncan pronk,so many ghost touches that don't happen in other chess apps. settings being reset every now and then.,1,0,0.21.9,0.21.9,2026-03-11 10:20:43,,,Lichess,Google Play,en,us,2026-04-17 17:51:35
